filename,id,datetime,satellite,instrument,sensor,solar_zeniith,solar_azimuth
p013r030/LE70130302016226EDC00/LE70130302016226EDC00_stack.tif,LE70130302016226EDC00,2016-08-13T15:35:31.055604,LANDSAT_7,ETM,ETM7,33.371761,143.604141
p013r030/LT50130301988285XXX03/LT50130301988285XXX03_stack.tif,LT50130301988285XXX03,1988-10-11T15:03:28.019044,LANDSAT_5,TM,TM5,54.658691,151.372009
p013r030/LC80130302014100LGN00/LC80130302014100LGN00_stack.tif,LC80130302014100LGN00,2014-04-10T15:32:58.518207,LANDSAT_8,OLI_TIRS,OLI_TIRS8,38.883099,148.225540
p012r031/LT50120312004322GNC01/LT50120312004322GNC01_stack.tif,LT50120312004322GNC01,2004-11-17T15:12:11.486075,LANDSAT_5,TM,TM5,63.547215,159.337936
p012r031/LT50120312008173GNC01/LT50120312008173GNC01_stack.tif,LT50120312008173GNC01,2008-06-21T15:14:37.333063,LANDSAT_5,TM,TM5,26.642635,126.253281
p012r031/LT50120311987243PAC03/LT50120311987243PAC03_stack.tif,LT50120311987243PAC03,1987-08-31T14:53:36.278006,LANDSAT_5,TM,TM5,41.247803,135.287048
p012r031/LE70120312015168EDC00/LE70120312015168EDC00_stack.tif,LE70120312015168EDC00,2015-06-17T15:26:43.603287,LANDSAT_7,ETM,ETM7,24.731247,131.798859
p012r031/LT50120311993307XXX02/LT50120311993307XXX02_stack.tif,LT50120311993307XXX02,1993-11-03T14:49:10.913038,LANDSAT_5,TM,TM5,61.441078,152.376648
p012r031/LE70120312001225EDC01/LE70120312001225EDC01_stack.tif,LE70120312001225EDC01,2001-08-13T15:15:58.624969,LANDSAT_7,ETM,ETM7,34.038063,136.173157
p012r031/LE70120312015072EDC01/LE70120312015072EDC01_stack.tif,LE70120312015072EDC01,2015-03-13T15:26:02.674924,LANDSAT_7,ETM,ETM7,48.971577,150.023422
p012r031/LE70120312015200EDC00/LE70120312015200EDC00_stack.tif,LE70120312015200EDC00,2015-07-19T15:26:51.672009,LANDSAT_7,ETM,ETM7,27.519775,133.015656
p012r031/LT50120311999212AAA01/LT50120311999212AAA01_stack.tif,LT50120311999212AAA01,1999-07-31T15:04:48.905056,LANDSAT_5,TM,TM5,32.770634,127.681435
p012r031/LT50120311993227XXX02/LT50120311993227XXX02_stack.tif,LT50120311993227XXX02,1993-08-15T14:49:30.726038,LANDSAT_5,TM,TM5,38.113403,128.001648
p012r031/LE70120312012128EDC00/LE70120312012128EDC00_stack.tif,LE70120312012128EDC00,2012-05-07T15:21:42.921041,LANDSAT_7,ETM,ETM7,30.168289,138.940125
p012r031/LT50120312007170GNC01/LT50120312007170GNC01_stack.tif,LT50120312007170GNC01,2007-06-19T15:21:05.574044,LANDSAT_5,TM,TM5,25.591202,129.116409
p012r031/LT50120312000295XXX02/LT50120312000295XXX02_stack.tif,LT50120312000295XXX02,2000-10-21T15:05:45.425088,LANDSAT_5,TM,TM5,56.151768,154.894562
p012r031/LC80120312015320LGN00/LC80120312015320LGN00_stack.tif,LC80120312015320LGN00,2015-11-16T15:27:14.231294,LANDSAT_8,OLI_TIRS,OLI_TIRS8,62.237381,163.168839
p012r031/LT50120312008189GNC01/LT50120312008189GNC01_stack.tif,LT50120312008189GNC01,2008-07-07T15:14:10.210038,LANDSAT_5,TM,TM5,27.892693,126.236526
p012r031/LE70120311999316EDC00/LE70120311999316EDC00_stack.tif,LE70120311999316EDC00,1999-11-12T15:19:59.564654,LANDSAT_7,ETM,ETM7,61.592888,161.083206
p012r031/LE70120312013114EDC00/LE70120312013114EDC00_stack.tif,LE70120312013114EDC00,2013-04-24T15:23:01.032778,LANDSAT_7,ETM,ETM7,33.601933,142.788788
p012r031/LE70120312011141EDC00/LE70120312011141EDC00_stack.tif,LE70120312011141EDC00,2011-05-21T15:20:41.106281,LANDSAT_7,ETM,ETM7,27.558041,135.255035
p012r031/LT50120311985173PAC03/LT50120311985173PAC03_stack.tif,LT50120311985173PAC03,1985-06-22T14:57:10.668038,LANDSAT_5,TM,TM5,29.366089,119.996902
p012r031/LE70120312002244EDC00/LE70120312002244EDC00_stack.tif,LE70120312002244EDC00,2002-09-01T15:15:06.242813,LANDSAT_7,ETM,ETM7,39.082767,142.794250
p012r031/LT50120312006359GNC01/LT50120312006359GNC01_stack.tif,LT50120312006359GNC01,2006-12-25T15:21:50.933019,LANDSAT_5,TM,TM5,67.997017,159.233932
p012r031/LE70120312002292EDC00/LE70120312002292EDC00_stack.tif,LE70120312002292EDC00,2002-10-19T15:14:53.066419,LANDSAT_7,ETM,ETM7,54.663986,156.967819
p012r031/LE70120312008245EDC00/LE70120312008245EDC00_stack.tif,LE70120312008245EDC00,2008-09-01T15:16:08.391148,LANDSAT_7,ETM,ETM7,39.195702,143.256714
p012r031/LC80120312015032LGN00/LC80120312015032LGN00_stack.tif,LC80120312015032LGN00,2015-02-01T15:27:03.746563,LANDSAT_8,OLI_TIRS,OLI_TIRS8,62.366364,155.108261
p012r031/LE70120312015264EDC02/LE70120312015264EDC02_stack.tif,LE70120312015264EDC02,2015-09-21T15:27:04.257418,LANDSAT_7,ETM,ETM7,44.135921,153.873627
p012r031/LT50120312009079GNC01/LT50120312009079GNC01_stack.tif,LT50120312009079GNC01,2009-03-20T15:13:46.138013,LANDSAT_5,TM,TM5,47.283813,145.328232
p012r031/LT50120312010146EDC00/LT50120312010146EDC00_stack.tif,LT50120312010146EDC00,2010-05-26T15:17:50.910019,LANDSAT_5,TM,TM5,27.215317,132.632202
p012r031/LT50120311986304XXX07/LT50120311986304XXX07_stack.tif,LT50120311986304XXX07,1986-10-31T14:46:07.944013,LANDSAT_5,TM,TM5,60.794067,151.038208
p012r031/LE70120312009055EDC00/LE70120312009055EDC00_stack.tif,LE70120312009055EDC00,2009-02-24T15:17:06.759685,LANDSAT_7,ETM,ETM7,56.060837,149.386490
p012r031/LT50120311991286XXX02/LT50120311991286XXX02_stack.tif,LT50120311991286XXX02,1991-10-13T14:51:13.715031,LANDSAT_5,TM,TM5,54.609001,148.856659
p012r031/LT50120312011005EDC00/LT50120312011005EDC00_stack.tif,LT50120312011005EDC00,2011-01-05T15:17:02.368088,LANDSAT_5,TM,TM5,67.913254,156.683716
p012r031/LE70120312004234EDC01/LE70120312004234EDC01_stack.tif,LE70120312004234EDC01,2004-08-21T15:15:54.025863,LANDSAT_7,ETM,ETM7,36.136379,139.122437
p012r031/LT50120311988326XXX03/LT50120311988326XXX03_stack.tif,LT50120311988326XXX03,1988-11-21T14:57:43.184038,LANDSAT_5,TM,TM5,65.526779,155.734207
p012r031/LE70120312007050EDC00/LE70120312007050EDC00_stack.tif,LE70120312007050EDC00,2007-02-19T15:17:33.852778,LANDSAT_7,ETM,ETM7,57.955326,150.117874
p012r031/LT50120311986288XXX02/LT50120311986288XXX02_stack.tif,LT50120311986288XXX02,1986-10-15T14:46:41.613006,LANDSAT_5,TM,TM5,55.781136,148.089645
p012r031/LT50120312003319GNC02/LT50120312003319GNC02_stack.tif,LT50120312003319GNC02,2003-11-15T15:05:23.601013,LANDSAT_5,TM,TM5,63.341690,157.492950
p012r031/LE70120312015344EDC00/LE70120312015344EDC00_stack.tif,LE70120312015344EDC00,2015-12-10T15:28:12.686316,LANDSAT_7,ETM,ETM7,66.656113,162.501389
p012r031/LE70120311999204EDC00/LE70120311999204EDC00_stack.tif,LE70120311999204EDC00,1999-07-23T15:19:55.301440,LANDSAT_7,ETM,ETM7,29.122128,131.083893
p012r031/LT50120311993147AAA02/LT50120311993147AAA02_stack.tif,LT50120311993147AAA02,1993-05-27T14:49:37.982050,LANDSAT_5,TM,TM5,31.303261,121.929169
p012r031/LT50120312010162EDC00/LT50120312010162EDC00_stack.tif,LT50120312010162EDC00,2010-06-11T15:17:46.223056,LANDSAT_5,TM,TM5,26.063477,128.913452
p012r031/LT50120311992097XXX02/LT50120311992097XXX02_stack.tif,LT50120311992097XXX02,1992-04-06T14:51:07.808069,LANDSAT_5,TM,TM5,43.607231,135.321243
p012r031/LT50120312002364EDC01/LT50120312002364EDC01_stack.tif,LT50120312002364EDC01,2002-12-30T14:59:09.028031,LANDSAT_5,TM,TM5,69.635384,153.347198
p012r031/LE70120312014133EDC00/LE70120312014133EDC00_stack.tif,LE70120312014133EDC00,2014-05-13T15:24:25.216899,LANDSAT_7,ETM,ETM7,28.510559,138.912094
p012r031/LE70120312003343EDC02/LE70120312003343EDC02_stack.tif,LE70120312003343EDC02,2003-12-09T15:15:50.835828,LANDSAT_7,ETM,ETM7,67.313095,159.531769
p012r031/LE70120312005204EDC00/LE70120312005204EDC00_stack.tif,LE70120312005204EDC00,2005-07-23T15:16:31.821401,LANDSAT_7,ETM,ETM7,29.757729,129.755417
p012r031/LE70120312005172EDC00/LE70120312005172EDC00_stack.tif,LE70120312005172EDC00,2005-06-21T15:16:32.225802,LANDSAT_7,ETM,ETM7,26.346836,126.913826
p012r031/LE70120312001113EDC00/LE70120312001113EDC00_stack.tif,LE70120312001113EDC00,2001-04-23T15:17:11.284090,LANDSAT_7,ETM,ETM7,34.649002,140.683350
p012r031/LE70120312016235EDC00/LE70120312016235EDC00_stack.tif,LE70120312016235EDC00,2016-08-22T15:29:45.858336,LANDSAT_7,ETM,ETM7,34.769131,144.873581
p012r031/LE70120312009215EDC00/LE70120312009215EDC00_stack.tif,LE70120312009215EDC00,2009-08-03T15:17:19.923863,LANDSAT_7,ETM,ETM7,31.645832,133.356628
p012r031/LT50120312003335GNC02/LT50120312003335GNC02_stack.tif,LT50120312003335GNC02,2003-12-01T15:05:37.282044,LANDSAT_5,TM,TM5,66.813309,157.563141
p012r031/LT50120311988118PAC04/LT50120311988118PAC04_stack.tif,LT50120311988118PAC04,1988-04-27T14:57:17.491063,LANDSAT_5,TM,TM5,35.935547,132.683334
p012r031/LC80120312014333LGN00/LC80120312014333LGN00_stack.tif,LC80120312014333LGN00,2014-11-29T15:27:18.579532,LANDSAT_8,OLI_TIRS,OLI_TIRS8,64.943428,162.954117
p012r031/LE70120312009119EDC00/LE70120312009119EDC00_stack.tif,LE70120312009119EDC00,2009-04-29T15:17:30.723620,LANDSAT_7,ETM,ETM7,32.800026,139.456573
p012r031/LE70120312013322EDC00/LE70120312013322EDC00_stack.tif,LE70120312013322EDC00,2013-11-18T15:23:17.086755,LANDSAT_7,ETM,ETM7,63.062119,162.185822
p012r031/LE70120312015136EDC01/LE70120312015136EDC01_stack.tif,LE70120312015136EDC01,2015-05-16T15:26:33.658015,LANDSAT_7,ETM,ETM7,27.686863,139.124603
p012r031/LT50120312005100GNC01/LT50120312005100GNC01_stack.tif,LT50120312005100GNC01,2005-04-10T15:14:13.656044,LANDSAT_5,TM,TM5,39.332260,142.211594
p012r031/LC80120312015208LGN00/LC80120312015208LGN00_stack.tif,LC80120312015208LGN00,2015-07-27T15:26:43.296024,LANDSAT_8,OLI_TIRS,OLI_TIRS8,28.907818,134.887009
p012r031/LE70120312003087EDC00/LE70120312003087EDC00_stack.tif,LE70120312003087EDC00,2003-03-28T15:15:47.142658,LANDSAT_7,ETM,ETM7,44.194496,144.820557
p012r031/LT50120311994342XXX02/LT50120311994342XXX02_stack.tif,LT50120311994342XXX02,1994-12-08T14:40:58.224019,LANDSAT_5,TM,TM5,69.916748,151.441376
p012r031/LE70120312001193EDC00/LE70120312001193EDC00_stack.tif,LE70120312001193EDC00,2001-07-12T15:16:28.301064,LANDSAT_7,ETM,ETM7,28.107319,127.608421
p012r031/LE70120312009199EDC01/LE70120312009199EDC01_stack.tif,LE70120312009199EDC01,2009-07-18T15:17:25.388185,LANDSAT_7,ETM,ETM7,28.779697,129.114304
p012r031/LE70120312012320EDC00/LE70120312012320EDC00_stack.tif,LE70120312012320EDC00,2012-11-15T15:23:03.759179,LANDSAT_7,ETM,ETM7,62.400654,162.067383
p012r031/LT50120311987179XXX02/LT50120311987179XXX02_stack.tif,LT50120311987179XXX02,1987-06-28T14:51:57.373069,LANDSAT_5,TM,TM5,30.446415,118.226532
p012r031/LT50120312002012LGS01/LT50120312002012LGS01_stack.tif,LT50120312002012LGS01,2002-01-12T15:06:10.667069,LANDSAT_5,TM,TM5,68.116852,152.983398
p012r031/LE70120312004010EDC01/LE70120312004010EDC01_stack.tif,LE70120312004010EDC01,2004-01-10T15:16:01.831983,LANDSAT_7,ETM,ETM7,67.573105,155.708969
p012r031/LE70120312016011EDC00/LE70120312016011EDC00_stack.tif,LE70120312016011EDC00,2016-01-11T15:28:41.685359,LANDSAT_7,ETM,ETM7,66.512756,158.619812
p012r031/LT50120311995201AAA01/LT50120311995201AAA01_stack.tif,LT50120311995201AAA01,1995-07-20T14:31:42.350038,LANDSAT_5,TM,TM5,36.272987,114.649826
p012r031/LE70120311999332EDC00/LE70120311999332EDC00_stack.tif,LE70120311999332EDC00,1999-11-28T15:19:53.375170,LANDSAT_7,ETM,ETM7,65.309059,161.168777
p012r031/LT50120312007250GNC01/LT50120312007250GNC01_stack.tif,LT50120312007250GNC01,2007-09-07T15:20:15.022050,LANDSAT_5,TM,TM5,40.204926,146.861969
p012r031/LT50120311990347XXX03/LT50120311990347XXX03_stack.tif,LT50120311990347XXX03,1990-12-13T14:46:27.356075,LANDSAT_5,TM,TM5,69.988503,152.411926
p012r031/LT50120311993131XXX02/LT50120311993131XXX02_stack.tif,LT50120311993131XXX02,1993-05-11T14:49:34.954013,LANDSAT_5,TM,TM5,33.736370,126.303703
p012r031/LT50120312000359XXX03/LT50120312000359XXX03_stack.tif,LT50120312000359XXX03,2000-12-24T15:06:46.751000,LANDSAT_5,TM,TM5,69.058945,155.798279
p012r031/LT50120311995105PAC03/LT50120311995105PAC03_stack.tif,LT50120311995105PAC03,1995-04-15T14:36:02.479094,LANDSAT_5,TM,TM5,42.855824,128.997742
p012r031/LE70120312015104EDC00/LE70120312015104EDC00_stack.tif,LE70120312015104EDC00,2015-04-14T15:26:19.621984,LANDSAT_7,ETM,ETM7,36.714302,145.993591
p012r031/LT50120312008285GNC01/LT50120312008285GNC01_stack.tif,LT50120312008285GNC01,2008-10-11T15:11:20.609013,LANDSAT_5,TM,TM5,52.484123,154.345474
p012r031/LT50120311990187PAC04/LT50120311990187PAC04_stack.tif,LT50120311990187PAC04,1990-07-06T14:47:14.742081,LANDSAT_5,TM,TM5,31.987049,117.024162
p012r031/LT50120311997142XXX01/LT50120311997142XXX01_stack.tif,LT50120311997142XXX01,1997-05-22T14:55:43.772050,LANDSAT_5,TM,TM5,30.853153,125.432884
p012r031/LE70120312000175EDC00/LE70120312000175EDC00_stack.tif,LE70120312000175EDC00,2000-06-23T15:18:52.811777,LANDSAT_7,ETM,ETM7,26.085598,127.735023
p012r031/LE70120312004362EDC00/LE70120312004362EDC00_stack.tif,LE70120312004362EDC00,2004-12-27T15:16:25.876322,LANDSAT_7,ETM,ETM7,68.344597,157.658142
p012r031/LC80120312014029LGN00/LC80120312014029LGN00_stack.tif,LC80120312014029LGN00,2014-01-29T15:28:12.274459,LANDSAT_8,OLI_TIRS,OLI_TIRS8,62.974472,155.766190
p012r031/LE70120312008325EDC00/LE70120312008325EDC00_stack.tif,LE70120312008325EDC00,2008-11-20T15:16:20.321412,LANDSAT_7,ETM,ETM7,64.064690,160.318954
p012r031/LE70120312002212EDC00/LE70120312002212EDC00_stack.tif,LE70120312002212EDC00,2002-07-31T15:15:20.397905,LANDSAT_7,ETM,ETM7,31.296856,131.488861
p012r031/LE70120311999284EDC00/LE70120311999284EDC00_stack.tif,LE70120311999284EDC00,1999-10-11T15:20:08.222888,LANDSAT_7,ETM,ETM7,51.499405,156.834778
p012r031/LE70120312009167EDC00/LE70120312009167EDC00_stack.tif,LE70120312009167EDC00,2009-06-16T15:17:32.178706,LANDSAT_7,ETM,ETM7,26.077099,127.929565
p012r031/LT50120311988310XXX03/LT50120311988310XXX03_stack.tif,LT50120311988310XXX03,1988-11-05T14:57:43.965013,LANDSAT_5,TM,TM5,61.380074,154.813965
p012r031/LE70120312004154EDC01/LE70120312004154EDC01_stack.tif,LE70120312004154EDC01,2004-06-02T15:16:14.105526,LANDSAT_7,ETM,ETM7,26.736904,129.918655
p012r031/LE70120312009135EDC00/LE70120312009135EDC00_stack.tif,LE70120312009135EDC00,2009-05-15T15:17:32.905109,LANDSAT_7,ETM,ETM7,28.971573,135.367264
p012r031/LE70120312003279EDC01/LE70120312003279EDC01_stack.tif,LE70120312003279EDC01,2003-10-06T15:15:15.417664,LANDSAT_7,ETM,ETM7,50.215950,154.114273
p012r031/LE70120312006047EDC00/LE70120312006047EDC00_stack.tif,LE70120312006047EDC00,2006-02-16T15:17:10.776466,LANDSAT_7,ETM,ETM7,58.910164,150.407196
p012r031/LE70120312013002EDC00/LE70120312013002EDC00_stack.tif,LE70120312013002EDC00,2013-01-02T15:23:16.770137,LANDSAT_7,ETM,ETM7,67.631638,158.506180
p012r031/LT50120311996028XXX01/LT50120311996028XXX01_stack.tif,LT50120311996028XXX01,1996-01-28T14:31:19.753025,LANDSAT_5,TM,TM5,68.917305,142.611267
p012r031/LC80120312015192LGN00/LC80120312015192LGN00_stack.tif,LC80120312015192LGN00,2015-07-11T15:26:37.843446,LANDSAT_8,OLI_TIRS,OLI_TIRS8,26.418800,131.630585
p012r031/LT50120311996188AAA01/LT50120311996188AAA01_stack.tif,LT50120311996188AAA01,1996-07-06T14:41:02.794050,LANDSAT_5,TM,TM5,32.961666,115.377388
p012r031/LT50120311994134XXX02/LT50120311994134XXX02_stack.tif,LT50120311994134XXX02,1994-05-14T14:46:37.941056,LANDSAT_5,TM,TM5,33.680767,124.504158
p012r031/LT50120312010242EDC00/LT50120312010242EDC00_stack.tif,LT50120312010242EDC00,2010-08-30T15:17:23.380081,LANDSAT_5,TM,TM5,38.249168,142.966782
p012r031/LT50120312004354GNC01/LT50120312004354GNC01_stack.tif,LT50120312004354GNC01,2004-12-19T15:12:53.197063,LANDSAT_5,TM,TM5,68.428207,157.847443
p012r031/LT50120311990219XXX03/LT50120311990219XXX03_stack.tif,LT50120311990219XXX03,1990-08-07T14:47:06.427013,LANDSAT_5,TM,TM5,36.782139,124.264374
p012r031/LE70120312006287EDC00/LE70120312006287EDC00_stack.tif,LE70120312006287EDC00,2006-10-14T15:16:34.728571,LANDSAT_7,ETM,ETM7,52.917233,156.446991
p012r031/LE70120312010122EDC00/LE70120312010122EDC00_stack.tif,LE70120312010122EDC00,2010-05-02T15:19:17.541815,LANDSAT_7,ETM,ETM7,31.808922,139.546951
p012r031/LT50120312010226GNC01/LT50120312010226GNC01_stack.tif,LT50120312010226GNC01,2010-08-14T15:17:26.642000,LANDSAT_5,TM,TM5,34.031868,137.068848
p012r031/LE70120312002260EDC00/LE70120312002260EDC00_stack.tif,LE70120312002260EDC00,2002-09-17T15:14:52.627227,LANDSAT_7,ETM,ETM7,43.989361,148.458801
p012r031/LT50120312007058GNC02/LT50120312007058GNC02_stack.tif,LT50120312007058GNC02,2007-02-27T15:22:06.258081,LANDSAT_5,TM,TM5,54.769436,150.313034
p012r031/LC80120312013186LGN00/LC80120312013186LGN00_stack.tif,LC80120312013186LGN00,2013-07-05T15:29:05.975020,LANDSAT_8,OLI_TIRS,OLI_TIRS8,25.322090,131.843353
p012r031/LT50120312008269GNC01/LT50120312008269GNC01_stack.tif,LT50120312008269GNC01,2008-09-25T15:11:51.905006,LANDSAT_5,TM,TM5,47.078983,150.208969
p012r031/LE70120312013258EDC00/LE70120312013258EDC00_stack.tif,LE70120312013258EDC00,2013-09-15T15:22:45.928486,LANDSAT_7,ETM,ETM7,42.662441,150.703583
p012r031/LT50120312009287GNC01/LT50120312009287GNC01_stack.tif,LT50120312009287GNC01,2009-10-14T15:17:12.557094,LANDSAT_5,TM,TM5,52.909458,156.792786
p012r031/LT50120312010274GNC01/LT50120312010274GNC01_stack.tif,LT50120312010274GNC01,2010-10-01T15:17:11.663038,LANDSAT_5,TM,TM5,48.444435,153.550247
p012r031/LT50120311988182PAC04/LT50120311988182PAC04_stack.tif,LT50120311988182PAC04,1988-06-30T14:57:45.928038,LANDSAT_5,TM,TM5,29.766361,120.048004
p012r031/LE70120312001321EDC00/LE70120312001321EDC00_stack.tif,LE70120312001321EDC00,2001-11-17T15:15:38.045321,LANDSAT_7,ETM,ETM7,63.279247,160.141006
p012r031/LC80120312016003LGN00/LC80120312016003LGN00_stack.tif,LC80120312016003LGN00,2016-01-03T15:27:12.193797,LANDSAT_8,OLI_TIRS,OLI_TIRS8,67.349663,159.430466
p012r031/LE70120312015360EDC00/LE70120312015360EDC00_stack.tif,LE70120312015360EDC00,2015-12-26T15:28:26.021496,LANDSAT_7,ETM,ETM7,67.528496,160.797333
p012r031/LT50120311986160XXX08/LT50120311986160XXX08_stack.tif,LT50120311986160XXX08,1986-06-09T14:51:02.454081,LANDSAT_5,TM,TM5,30.327755,119.495041
p012r031/LT50120312011133EDC00/LT50120312011133EDC00_stack.tif,LT50120312011133EDC00,2011-05-13T15:16:41.279038,LANDSAT_5,TM,TM5,29.563614,135.770737
p012r031/LT50120311991318XXX02/LT50120311991318XXX02_stack.tif,LT50120311991318XXX02,1991-11-14T14:51:18.412013,LANDSAT_5,TM,TM5,64.166977,153.867874
p012r031/LT50120312002268XXX01/LT50120312002268XXX01_stack.tif,LT50120312002268XXX01,2002-09-25T15:00:42.338038,LANDSAT_5,TM,TM5,47.988960,146.562317
p012r031/LE70120312000255EDC00/LE70120312000255EDC00_stack.tif,LE70120312000255EDC00,2000-09-11T15:17:47.102857,LANDSAT_7,ETM,ETM7,41.936184,147.586639
p012r031/LT50120312005324GNC01/LT50120312005324GNC01_stack.tif,LT50120312005324GNC01,2005-11-20T15:15:39.289081,LANDSAT_5,TM,TM5,63.973373,160.266571
p012r031/LE70120312004058EDC02/LE70120312004058EDC02_stack.tif,LE70120312004058EDC02,2004-02-27T15:16:13.876879,LANDSAT_7,ETM,ETM7,55.359531,148.789307
p012r031/LE70120312013018EDC00/LE70120312013018EDC00_stack.tif,LE70120312013018EDC00,2013-01-18T15:23:16.485545,LANDSAT_7,ETM,ETM7,65.762939,156.166855
p012r031/LT50120311993243XXX02/LT50120311993243XXX02_stack.tif,LT50120311993243XXX02,1993-08-31T14:49:28.949075,LANDSAT_5,TM,TM5,41.980915,134.129303
p012r031/LE70120312006143EDC00/LE70120312006143EDC00_stack.tif,LE70120312006143EDC00,2006-05-23T15:17:10.754103,LANDSAT_7,ETM,ETM7,27.756615,132.914902
p012r031/LE70120312012192EDC00/LE70120312012192EDC00_stack.tif,LE70120312012192EDC00,2012-07-10T15:21:50.202559,LANDSAT_7,ETM,ETM7,27.052475,129.638916
p012r031/LT50120311988246PAC06/LT50120311988246PAC06_stack.tif,LT50120311988246PAC06,1988-09-02T14:57:54.246025,LANDSAT_5,TM,TM5,41.498428,137.629684
p012r031/LE70120312015184EDC00/LE70120312015184EDC00_stack.tif,LE70120312015184EDC00,2015-07-03T15:26:46.694783,LANDSAT_7,ETM,ETM7,25.532005,131.012985
p012r031/LE70120312007018EDC00/LE70120312007018EDC00_stack.tif,LE70120312007018EDC00,2007-01-18T15:17:20.389658,LANDSAT_7,ETM,ETM7,66.332741,154.752396
p012r031/LE70120312008117EDC00/LE70120312008117EDC00_stack.tif,LE70120312008117EDC00,2008-04-26T15:17:12.093362,LANDSAT_7,ETM,ETM7,33.658508,139.749313
p012r031/LT50120311998209XXX01/LT50120311998209XXX01_stack.tif,LT50120311998209XXX01,1998-07-28T15:05:26.774025,LANDSAT_5,TM,TM5,32.107216,127.205154
p012r031/LT50120311994246XXX02/LT50120311994246XXX02_stack.tif,LT50120311994246XXX02,1994-09-03T14:43:57.258075,LANDSAT_5,TM,TM5,43.491837,133.453384
p012r031/LC80120312016195LGN00/LC80120312016195LGN00_stack.tif,LC80120312016195LGN00,2016-07-13T15:27:03.337417,LANDSAT_8,OLI_TIRS,OLI_TIRS8,26.718262,132.196136
p012r031/LT50120311998289XXX01/LT50120311998289XXX01_stack.tif,LT50120311998289XXX01,1998-10-16T15:05:56.242075,LANDSAT_5,TM,TM5,54.323128,153.895004
p012r031/LT50120311995057XXX01/LT50120311995057XXX01_stack.tif,LT50120311995057XXX01,1995-02-26T14:38:01.701056,LANDSAT_5,TM,TM5,59.899277,138.888367
p012r031/LE70120312006079EDC00/LE70120312006079EDC00_stack.tif,LE70120312006079EDC00,2006-03-20T15:17:12.554556,LANDSAT_7,ETM,ETM7,47.058037,146.258087
p012r031/LE70120312015120EDC00/LE70120312015120EDC00_stack.tif,LE70120312015120EDC00,2015-04-30T15:26:25.181986,LANDSAT_7,ETM,ETM7,31.565147,143.001755
p012r031/LE70120312004282EDC02/LE70120312004282EDC02_stack.tif,LE70120312004282EDC02,2004-10-08T15:15:35.252590,LANDSAT_7,ETM,ETM7,51.105370,154.964630
p012r031/LC80120312014189LGN00/LC80120312014189LGN00_stack.tif,LC80120312014189LGN00,2014-07-08T15:26:57.340149,LANDSAT_8,OLI_TIRS,OLI_TIRS8,25.917931,131.165558
p012r031/LE70120312005332EDC00/LE70120312005332EDC00_stack.tif,LE70120312005332EDC00,2005-11-28T15:16:41.315459,LANDSAT_7,ETM,ETM7,65.636528,160.305878
p012r031/LT50120312005260GNC01/LT50120312005260GNC01_stack.tif,LT50120312005260GNC01,2005-09-17T15:15:13.887013,LANDSAT_5,TM,TM5,44.048885,148.691956
p012r031/LE70120312013050EDC00/LE70120312013050EDC00_stack.tif,LE70120312013050EDC00,2013-02-19T15:23:17.587459,LANDSAT_7,ETM,ETM7,57.234753,151.700470
p012r031/LE70120312002228EDC00/LE70120312002228EDC00_stack.tif,LE70120312002228EDC00,2002-08-16T15:15:16.726426,LANDSAT_7,ETM,ETM7,34.815228,136.852356
p012r031/LT50120312005068GNC01/LT50120312005068GNC01_stack.tif,LT50120312005068GNC01,2005-03-09T15:14:00.529063,LANDSAT_5,TM,TM5,51.563168,146.798676
p012r031/LE70120312016267EDC00/LE70120312016267EDC00_stack.tif,LE70120312016267EDC00,2016-09-23T15:29:51.140651,LANDSAT_7,ETM,ETM7,44.852463,155.628311
p012r031/LT50120312003063LGS01/LT50120312003063LGS01_stack.tif,LT50120312003063LGS01,2003-03-04T15:00:38.843081,LANDSAT_5,TM,TM5,55.037975,143.866745
p012r031/LE70120312007290EDC00/LE70120312007290EDC00_stack.tif,LE70120312007290EDC00,2007-10-17T15:16:55.581925,LANDSAT_7,ETM,ETM7,53.832142,157.087006
p012r031/LT50120311988294XXX07/LT50120311988294XXX07_stack.tif,LT50120311988294XXX07,1988-10-20T14:57:38.851056,LANDSAT_5,TM,TM5,56.475437,152.422684
p012r031/LE70120312003231SGS01/LE70120312003231SGS01_stack.tif,LE70120312003231SGS01,2003-08-19T15:15:31.128439,LANDSAT_7,ETM,ETM7,35.466511,137.978394
p012r031/LE70120312016203EDC00/LE70120312016203EDC00_stack.tif,LE70120312016203EDC00,2016-07-21T15:29:41.948133,LANDSAT_7,ETM,ETM7,27.579544,134.803726
p012r031/LE70120312001049EDC00/LE70120312001049EDC00_stack.tif,LE70120312001049EDC00,2001-02-18T15:17:31.507752,LANDSAT_7,ETM,ETM7,58.146385,150.245026
p012r031/LE70120312015312EDC00/LE70120312015312EDC00_stack.tif,LE70120312015312EDC00,2015-11-08T15:27:42.005257,LANDSAT_7,ETM,ETM7,60.042099,163.014816
p012r031/LT50120312011261EDC00/LT50120312011261EDC00_stack.tif,LT50120312011261EDC00,2011-09-18T15:15:33.759031,LANDSAT_5,TM,TM5,44.171394,149.040466
p012r031/LT50120312006167GNC01/LT50120312006167GNC01_stack.tif,LT50120312006167GNC01,2006-06-16T15:19:42.493025,LANDSAT_5,TM,TM5,25.718658,128.961304
